City,Locality,Property Type,Price,Furnishing Status,Number of Rooms,Number of Bathroom,Balcony,Clubhouse,Swimming Pool,"""Kids Play Areas""",Parking,Area (Sq.Ft.),State,Area Type
Gurgaon,Gurgaon,Residential,634800.0,Furnished,4,3.0,1,1,0,0,0,3280.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,604000.0,Furnished,4,3.0,1,0,1,0,1,1960.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,600000.0,Furnished,4,2.5,0,0,1,0,1,2520.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,597500.0,Unfurnished,3,1.75,1,0,1,0,1,2030.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,592500.0,Furnished,3,2.0,0,1,1,0,1,1170.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,589950.0,Unfurnished,3,2.75,1,1,1,0,1,1670.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,565000.0,Furnished,4,2.75,0,1,1,1,1,1960.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,558000.0,Unfurnished,3,2.25,0,1,0,0,0,2220.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,538000.0,Unfurnished,3,2.25,1,0,0,0,0,2570.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,535000.0,Unfurnished,3,2.5,1,0,1,1,0,1850.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,525000.0,Furnished,3,2.25,1,0,1,1,0,1290.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,495800.0,Unfurnished,4,1.5,0,0,1,0,1,1710.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,490000.0,Furnished,4,1.75,1,1,0,1,1,1870.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,480000.0,Unfurnished,5,3.0,1,1,0,0,0,2240.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,470000.0,Unfurnished,2,1.0,1,0,1,0,1,1220.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,470000.0,Unfurnished,2,1.0,0,1,1,1,0,900.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,465000.0,Unfurnished,3,2.5,0,0,0,1,0,2870.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,456500.0,Unfurnished,4,3.5,1,1,1,0,0,2000.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,450000.0,Furnished,4,2.25,0,1,1,1,1,2120.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,445000.0,Furnished,3,1.75,0,0,0,0,1,1410.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,436000.0,Furnished,3,2.25,1,0,1,1,1,1770.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,422000.0,Unfurnished,2,1.75,0,0,1,0,0,1320.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,417400.0,Unfurnished,3,3.0,1,1,0,1,1,2680.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,398500.0,Unfurnished,4,2.5,1,0,0,0,0,2820.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,367777.0,Furnished,5,3.0,1,0,0,0,1,2140.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,363000.0,Unfurnished,2,1.0,0,0,0,0,0,1120.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,361000.0,Furnished,3,1.75,1,1,1,0,1,1150.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,359500.0,Unfurnished,4,2.25,0,0,1,1,1,2390.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,355000.0,Furnished,3,2.25,0,0,1,0,0,1410.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,348500.0,Unfurnished,4,1.75,0,1,0,1,0,1870.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,345000.0,Furnished,3,2.25,0,0,1,1,0,1690.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,340000.0,Unfurnished,2,2.5,0,1,1,1,1,1100.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,338000.0,Furnished,3,2.5,0,0,1,1,0,1690.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,337000.0,Unfurnished,3,1.75,0,0,1,1,0,1400.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,330000.0,Furnished,4,2.25,1,1,1,1,0,2440.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,323000.0,Furnished,3,1.75,1,0,1,1,0,1910.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,306000.0,Unfurnished,2,1.75,1,0,1,0,1,1200.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,288000.0,Unfurnished,5,2.75,0,0,0,0,1,2790.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,283000.0,Unfurnished,4,2.0,1,1,0,0,1,2100.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,279000.0,Furnished,4,2.5,1,0,1,0,1,2009.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,276000.0,Unfurnished,2,2.0,1,1,1,0,1,1480.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,275000.0,Unfurnished,4,1.75,0,0,1,1,0,1690.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,269500.0,Furnished,4,2.25,0,0,1,0,1,1700.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,266000.0,Unfurnished,3,2.5,1,0,1,0,0,1805.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,261950.0,Furnished,3,2.5,0,1,1,0,0,1880.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,257000.0,Furnished,2,1.0,1,1,1,1,1,770.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,255000.0,Furnished,3,1.0,0,1,0,1,0,1340.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,251100.0,Unfurnished,4,2.5,0,1,0,0,1,1790.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,245000.0,Furnished,4,1.5,0,1,1,0,0,1850.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,225000.0,Unfurnished,3,1.5,1,0,1,1,0,1310.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,224000.0,Furnished,3,1.75,1,1,0,0,1,1100.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,220000.0,Unfurnished,3,1.75,0,0,0,1,0,1650.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,219950.0,Unfurnished,3,1.0,0,0,0,1,0,1210.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,215000.0,Furnished,3,1.5,1,1,1,1,1,1100.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,192500.0,Furnished,3,1.0,1,1,1,0,1,1100.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,173250.0,Furnished,3,1.0,0,1,1,0,1,990.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,1080000.0,Unfurnished,4,2.75,0,0,1,0,1,2990.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,950000.0,Unfurnished,3,1.75,1,1,0,1,1,2150.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,835000.0,Furnished,3,2.5,0,0,0,1,0,2960.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,834538.0,Unfurnished,3,2.5,0,1,1,0,1,2760.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,828200.0,Unfurnished,4,2.75,1,0,0,1,1,3400.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,775000.0,Unfurnished,3,2.5,0,1,1,0,0,3820.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,760000.0,Unfurnished,4,2.25,0,1,1,1,1,2040.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,740000.0,Furnished,3,1.75,1,0,1,0,1,2020.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,733500.0,Unfurnished,3,1.5,1,0,0,1,0,2120.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,725000.0,Furnished,4,2.5,1,0,1,0,0,2870.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,693000.0,Unfurnished,4,2.5,1,0,1,0,0,3160.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,685000.0,Furnished,4,2.5,0,1,1,0,1,3320.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,670950.0,Furnished,3,2.5,0,1,1,1,0,1790.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,661000.0,Furnished,3,2.5,0,0,1,0,0,1940.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,650000.0,Furnished,3,2.25,0,1,0,0,0,2150.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,620000.0,Unfurnished,4,2.5,1,0,0,0,0,2580.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,595000.0,Unfurnished,3,2.25,1,0,1,0,0,2400.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,575950.0,Unfurnished,3,2.25,0,0,1,1,0,1640.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,572500.0,Unfurnished,3,1.0,0,1,0,0,1,1590.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,550000.0,Unfurnished,3,1.0,0,0,1,1,1,1130.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,541338.0,Furnished,3,2.5,1,0,0,0,0,2060.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,535000.0,Furnished,3,3.25,1,0,0,0,0,2670.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,533500.0,Unfurnished,3,3.5,1,0,1,1,1,2490.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,530000.0,Furnished,3,2.5,0,0,1,0,1,2640.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,500000.0,Furnished,3,1.0,0,0,0,1,1,1800.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,490000.0,Unfurnished,3,1.75,0,1,0,0,1,1510.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,469000.0,Furnished,3,2.25,1,1,1,0,0,1440.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,465000.0,Furnished,5,1.5,1,0,0,1,1,1830.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,450000.0,Unfurnished,3,2.25,0,1,0,0,0,1620.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,438900.0,Furnished,4,2.5,1,0,1,1,1,2740.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,409950.0,Unfurnished,5,2.25,0,1,0,1,0,1790.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,399990.0,Furnished,5,2.75,1,0,1,1,1,1690.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,385000.0,Unfurnished,4,2.5,0,0,0,1,1,2030.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,381000.0,Furnished,3,2.0,0,1,0,0,0,1770.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,377000.0,Furnished,3,1.75,0,0,0,0,0,1680.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,375000.0,Unfurnished,3,2.75,0,0,0,1,0,2200.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,365000.0,Furnished,4,2.5,1,0,0,1,0,2420.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,360000.0,Furnished,4,2.5,1,0,0,1,0,2750.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,360000.0,Unfurnished,4,2.5,1,1,0,0,0,2000.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,357000.0,Furnished,5,2.5,0,1,0,0,0,2750.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,355000.0,Unfurnished,3,1.0,1,0,0,0,1,1240.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,355000.0,Furnished,3,2.25,0,0,0,1,1,1960.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,345950.0,Unfurnished,5,1.0,1,1,0,1,0,1340.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,345000.0,Unfurnished,4,1.0,0,0,0,0,1,1550.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,329500.0,Furnished,4,2.5,0,0,1,1,1,1820.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,324000.0,Furnished,3,2.5,1,1,1,1,1,1920.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,315000.0,Furnished,3,1.75,0,1,0,1,0,1010.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,300000.0,Furnished,3,2.5,1,0,0,0,1,1020.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,299000.0,Unfurnished,3,1.0,0,1,1,0,1,1040.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,290500.0,Furnished,4,3.25,1,1,1,1,0,2510.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,280300.0,Furnished,2,1.0,0,1,0,1,0,920.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,278000.0,Unfurnished,4,2.5,1,1,1,0,0,1850.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,276000.0,Furnished,3,2.5,1,0,0,1,1,2495.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,275000.0,Furnished,2,2.0,1,1,1,1,0,1290.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,266000.0,Furnished,4,2.25,1,1,0,1,0,1860.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,264950.0,Furnished,3,1.5,1,1,0,1,1,1400.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,257000.0,Unfurnished,4,1.5,1,0,1,0,0,1400.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,250750.0,Furnished,5,1.75,1,1,1,1,0,2140.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,245000.0,Unfurnished,3,1.75,1,0,1,1,0,1720.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,245000.0,Unfurnished,4,1.75,1,0,0,0,1,2020.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,244000.0,Furnished,3,2.0,1,0,0,1,0,1350.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,243500.0,Furnished,4,2.0,0,1,0,1,1,1610.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,235000.0,Unfurnished,3,1.5,0,0,0,0,0,1980.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,217000.0,Unfurnished,3,2.0,0,1,1,1,1,1690.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,215000.0,Unfurnished,3,2.5,0,0,1,1,1,1322.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,202000.0,Furnished,3,1.0,0,1,1,0,0,1010.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,176000.0,Unfurnished,3,2.25,0,0,0,0,1,1540.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,160000.0,Furnished,3,1.0,1,1,1,1,1,1060.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,125000.0,Unfurnished,3,1.0,1,0,1,1,1,1230.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,1130000.0,Unfurnished,4,2.5,0,0,1,1,0,2520.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,1110000.0,Unfurnished,4,3.25,0,1,1,0,1,3520.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,1030000.0,Furnished,5,3.25,1,1,1,0,0,2680.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,891500.0,Unfurnished,3,2.5,1,1,0,1,1,3090.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,830000.0,Unfurnished,3,1.5,0,0,1,0,1,1840.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,755000.0,Unfurnished,3,2.5,1,0,1,0,0,2000.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,752000.0,Unfurnished,4,1.5,1,0,0,0,0,1650.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,730000.0,Unfurnished,4,2.5,1,0,1,1,0,2030.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,725000.0,Unfurnished,3,2.5,0,0,1,1,0,2620.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,700000.0,Furnished,3,3.5,0,1,1,0,1,3030.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,700000.0,Furnished,4,1.75,1,1,0,0,1,1950.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,685000.0,Unfurnished,4,2.5,0,0,0,0,1,2770.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,676000.0,Unfurnished,3,2.25,1,1,1,1,1,2680.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,676000.0,Furnished,3,2.5,1,1,0,0,1,2240.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,670000.0,Furnished,3,1.0,1,0,1,0,1,1600.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,665000.0,Furnished,3,1.0,1,1,1,0,1,1650.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,660000.0,Unfurnished,3,2.0,1,1,0,0,1,1770.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,654000.0,Furnished,3,2.5,1,0,0,1,0,2570.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,650000.0,Unfurnished,4,2.5,1,1,0,1,0,3700.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,640000.0,Furnished,3,2.0,1,0,0,1,0,1470.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,608000.0,Furnished,3,2.25,0,1,1,0,1,1720.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,592500.0,Unfurnished,2,2.0,0,0,0,0,1,1340.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,587000.0,Unfurnished,4,2.75,1,1,1,0,1,3190.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,585000.0,Furnished,2,1.75,0,1,0,1,1,1830.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,585000.0,Unfurnished,3,2.5,1,1,1,1,1,2160.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,565000.0,Unfurnished,4,2.75,1,0,0,0,1,2730.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,565000.0,Furnished,3,2.25,0,0,0,1,0,2560.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,549950.0,Unfurnished,4,3.5,0,0,1,1,1,3090.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,545000.0,Furnished,2,1.75,1,0,1,1,0,1660.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,525000.0,Furnished,2,1.5,0,1,0,1,0,1480.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,510000.0,Furnished,2,1.0,1,0,0,0,0,820.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,490000.0,Unfurnished,3,2.0,0,1,0,0,0,2070.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,485000.0,Furnished,4,2.75,0,1,1,0,0,2560.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,476500.0,Furnished,4,1.75,0,0,1,1,0,1670.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,466000.0,Unfurnished,3,1.75,0,0,1,1,0,1680.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,460000.0,Furnished,2,1.75,1,1,1,1,0,1390.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,449888.0,Furnished,3,2.25,0,0,0,0,1,2520.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,430000.0,Unfurnished,4,2.25,0,0,0,0,1,2020.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,429000.0,Unfurnished,4,1.0,1,1,0,1,1,1350.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,400000.0,Furnished,3,1.5,1,0,0,0,0,1890.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,399950.0,Furnished,3,3.0,0,0,0,1,0,1860.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,395000.0,Unfurnished,2,1.0,1,0,1,0,0,870.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,377000.0,Unfurnished,2,1.5,1,0,1,0,1,1000.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,375000.0,Unfurnished,3,2.25,1,0,0,0,0,1330.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,372000.0,Furnished,4,2.5,1,0,1,0,0,2070.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,370000.0,Furnished,4,2.5,0,1,0,1,1,2531.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,368500.0,Unfurnished,5,2.75,0,0,0,1,1,2530.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,357000.0,Unfurnished,3,1.5,1,1,1,0,1,1340.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,354000.0,Furnished,3,1.0,1,1,0,0,0,1130.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,344950.0,Furnished,3,2.0,1,1,1,1,0,1330.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,335000.0,Unfurnished,2,1.0,1,0,1,1,1,1070.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,329000.0,Furnished,4,2.0,0,1,1,0,1,1190.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,320000.0,Furnished,3,3.25,0,1,1,1,0,1480.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,310000.0,Unfurnished,3,1.75,0,0,1,0,0,1880.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,305000.0,Furnished,3,1.0,1,1,0,0,0,1150.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,300000.0,Furnished,4,2.5,0,1,1,0,1,2400.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,300000.0,Unfurnished,3,2.25,1,1,1,0,0,2000.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,299950.0,Furnished,3,1.75,1,0,0,0,0,1980.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,287000.0,Furnished,2,2.5,1,0,1,0,1,2410.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,280000.0,Furnished,3,1.0,1,1,1,1,1,1200.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,275000.0,Furnished,3,2.25,0,0,1,1,1,1260.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,275000.0,Unfurnished,3,2.25,1,0,0,0,0,1620.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,265800.0,Furnished,3,1.75,1,0,0,0,1,1460.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,259000.0,Furnished,4,1.75,1,1,1,1,0,1580.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,254000.0,Furnished,3,2.0,0,0,0,0,0,2070.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,245000.0,Unfurnished,4,1.5,1,0,0,1,0,2010.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,225000.0,Furnished,4,2.0,1,1,1,0,0,1750.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,224950.0,Unfurnished,3,1.5,0,1,0,1,0,1630.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,205000.0,Unfurnished,3,0.75,1,1,1,1,0,1080.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,180000.0,Unfurnished,3,1.0,0,1,0,0,1,1384.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,179950.0,Furnished,2,1.0,0,0,0,0,1,1200.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,172000.0,Unfurnished,3,1.0,0,1,0,0,1,1340.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,148900.0,Furnished,4,1.75,0,0,1,1,0,1700.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,939000.0,Furnished,4,3.5,0,0,1,1,0,3640.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,862500.0,Unfurnished,4,2.5,0,1,1,0,0,3220.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,836000.0,Unfurnished,4,2.5,1,1,1,1,0,2450.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,765000.0,Furnished,4,3.5,1,1,1,0,1,2760.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,765000.0,Furnished,4,2.5,0,0,1,1,1,2910.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,760000.0,Furnished,3,3.5,1,0,0,1,1,2350.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,699950.0,Unfurnished,3,2.25,1,1,1,1,1,2190.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,659950.0,Furnished,5,3.0,0,0,1,1,1,3010.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,645000.0,Furnished,4,2.5,1,0,0,1,1,2340.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,600000.0,Unfurnished,4,1.75,1,1,0,1,0,1700.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,585000.0,Furnished,4,2.5,0,0,1,1,0,2430.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,543000.0,Unfurnished,2,1.0,0,0,1,0,0,940.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,510000.0,Unfurnished,3,1.5,0,0,0,1,1,2400.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,500000.0,Furnished,4,2.75,1,0,1,0,0,3000.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,485000.0,Furnished,4,3.25,1,1,1,1,0,2820.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,479950.0,Unfurnished,2,2.25,1,1,1,1,0,1360.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,475000.0,Unfurnished,3,1.75,0,0,1,1,1,2020.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,475000.0,Unfurnished,3,1.0,1,1,1,0,1,1600.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,458000.0,Furnished,4,3.0,1,0,1,0,0,3280.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,451000.0,Furnished,4,1.75,0,1,0,1,1,1680.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,439000.0,Furnished,3,2.25,0,0,1,1,1,1830.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,436000.0,Furnished,4,2.75,0,0,1,1,0,2080.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,429000.0,Unfurnished,4,2.5,1,1,0,0,1,2650.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,426700.0,Unfurnished,3,1.75,1,0,1,1,1,2080.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,425000.0,Unfurnished,2,1.0,1,1,1,1,1,1040.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,425000.0,Unfurnished,2,1.0,0,1,1,1,1,1280.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,420000.0,Furnished,3,1.5,1,1,1,1,0,1780.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,420000.0,Furnished,3,2.5,0,0,1,1,0,2390.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,415000.0,Unfurnished,3,1.5,0,0,1,1,1,1490.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,410000.0,Furnished,4,3.0,1,1,1,0,0,2430.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,402000.0,Unfurnished,5,2.75,1,1,1,1,1,2770.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,400000.0,Furnished,3,1.75,0,0,1,0,0,1510.0,Haryana,Living Area
Gurgaon,Gurgaon,Residential,399888.0,Unfurnished,4,1.0,1,0,1,0,0,2370.0,Haryana,Living Area
